('dissuad', -2) 1
('dissuas', -2) 1
('distast', -2) 2
('distastefulli', -2) 1
('distinct', 1) 5
('distinctli', 0) 1
('distinguish', 1) 1
('distinguish', 2) 1
('distort', -2) 3
('distract', -1) 1
('distract', -2) 3
('distraught', -2) 2
('distraughtli', -2) 1
('distress', -2) 3
('distressingli', -2) 1
('distrust', -2) 3
('disturb', -2) 3
('disturbed-let', -2) 2
('disturbingli', -2) 1
('disun', -2) 1
('disvalu', -2) 1
('diverg', -1) 1
('diversifi', 1) 1
('divid', -1) 2
('divin', 2) 3
('divis', -1) 1
('divis', -2) 3
('divorc', -1) 3
('dizzi', -2) 1
('dizz', -2) 1
('dizzingli', -2) 1
('dodder', -2) 1
('dodg', 2) 2
('dodgei', -2) 1
('dog', -2) 1
('doggedli', -2) 1
('dogmat', -2) 1
('doldrum', -2) 1
('domin', -1) 3
('domin', 0) 2
('domin', -2) 5
('doom', -2) 1
('doomsdai', -2) 2
('dope', -1) 1
('dote', 2) 1
('dotingli', 2) 1
('doubt', -2) 5
('doubtfulli', -2) 1
('doubtless', 2) 1
('down', -1) 1
('downbeat', -2) 1
('downcast', -2) 1
('downer', -2) 1
('downfal', -2) 1
('downfallen', -2) 1
('downgrad', -1) 1
('downheart', -2) 1
('downheartedli', -2) 1
('downright', 0) 1
('downsid', -2) 1
('drab', -2) 1
('draconian', -2) 1
('dracon', -2) 1
('dragon', -2) 3
('dragoon', -2) 1
('drain', -2) 2
('drama', -2) 2
('dramat', 0) 2
('drastic', -2) 2
('dread', -2) 4
('dreadfulli', -2) 1
('dream', 1) 4
('dream', 2) 1
('dreamland', 2) 1
('dreami', 1) 1
('dreari', -2) 1
('drive', 1) 1
('driven', 1) 1
('drone', -2) 2
('droop', -1) 1
('drought', -1) 2
('drown', -1) 1
('drunk', -2) 1
('drunkard', -2) 1
('drunken', -2) 1
('dubiou', -2) 1
('dubious', -2) 1
('dubit', -2) 1
('dud', -1) 1
('dull', -1) 1
('dullard', -2) 1
('dumb', -2) 2
('dumbfound', -2) 2
('dummi', -2) 1
('dump', -1) 1
('dunc', -2) 1
('dungeon', -2) 3
('dupe', -2) 1
('durabl', 1) 2
('dusti', -1) 1
('duti', 0) 1
('dwindl', -1) 2
('dynam', 1) 1
('dy', -1) 1
('eager', 2) 2
('eagerli', 2) 1
('earnest', 2) 2
('earnestli', 2) 1
('earsplit', -2) 1
('eas', 1) 2
('easier', 1) 1
('easiest', 1) 1
('easili', 1) 1
('easi', 1) 2
('easygo', 2) 1
('ebulli', 2) 3
('eccentr', -1) 2
('eclect', 2) 1
('econom', 1) 1
('ecstasi', 2) 2
('ecstat', 2) 2
('edgi', -2) 1
('edifi', 2) 1
('educ', 1) 3
('effect', 1) 2
('effect', 0) 1
('effectu', 1) 1
('efficaci', 1) 1
('effici', 1) 2
('effigi', -2) 1
('effortless', 2) 1
('effortlessli', 2) 1
('effronteri', -2) 1
('effus', 2) 4
('egalitarian', 1) 1
('ego', -2) 2
('egocentr', -2) 1
('egomania', -2) 1
('egot', -2) 1
('egotist', -2) 2
('egregi', -2) 2
('ejacul', -2) 1
('elabor', 0) 1
('elan', 2) 1
('elat', 1) 1
('elat', 2) 2
('elatedli', 2) 1
('election-rigg', -2) 2
('electrif', 2) 2
('electrifi', 1) 1
('eleg', 2) 2
('elegantli', 2) 1
('elev', 1) 2
('elig', 1) 1
('elimin', -1) 2
('elit', 1) 1
('eloqu', 2) 3
('els', 0) 1
('emaci', -2) 1
('emancip', 1) 1
('emascul', -2) 1
('embarrass', -2) 3
('embarrassingli', -2) 1
('embattl', -1) 1
('embellish', 2) 1
('embodi', 0) 1
('embolden', 1) 1
('embrac', 2) 1
('embroil', -2) 3
('emin', 2) 2
('emot', 0) 4
('emot', -2) 1
('empath', -2) 1
('empathi', -2) 1
('emphasis', 0) 2
('emphat', -2) 2
('empow', 1) 1
('empower', 1) 1
('empti', -2) 2
('empti', -1) 1
('enabl', 1) 1
('enchant', 2) 3
('enchantingli', 2) 1
('encourag', 1) 1
('encourag', 2) 4
('encouragingli', 2) 1
('encroach', -1) 2
('endang', -2) 1
('endear', 2) 2
('endless', -1) 1
('endors', 2) 4
('endur', 2) 3
('enemi', -1) 3
('energet', 1) 2
('energ', 1) 1
('enerv', -2) 1
('enfeebl', -2) 1
('enflam', -2) 1
('engag', 0) 1
('engag', 2) 1
('engross', 0) 1
('engross', 2) 1
('engulf', -1) 1
('enhanc', 1) 3
('enjoin', -2) 1
('enjoi', 1) 1
('enjoy', 2) 3
('enlighten', 1) 2
('enliven', 1) 1
('enmiti', -2) 1
('ennobl', 2) 1
('enorm', -2) 4
('enough', 0) 1
('enrag', -2) 2
('enrapt', 2) 1
('enraptur', 1) 1
('enraptur', 2) 1
('enrich', 1) 2
('enslav', -2) 1
('ensur', 1) 1
('entangl', -1) 2
('enterpris', 1) 1
('entertain', 1) 1
('entertain', 2) 1
('enthral', 2) 3
('enthus', 2) 1
('enthusiasm', 2) 1
('enthusiast', 2) 3
('entic', 2) 2
('enticingli', 2) 1
('entir', 0) 2
('entranc', 1) 1
('entranc', 2) 2
('entrap', -2) 2
('entreat', 2) 1
('entreatingli', 2) 1
('entrench', 0) 2
('entrust', 1) 1
('enviabl', 2) 2
('enviou', -2) 1
('envious', -2) 2
('envis', 1) 3
('envi', -2) 2
('epic', 2) 1
('epidem', -1) 1
('epitom', 2) 1
('equal', 1) 2
('equit', 1) 1
('equivoc', -2) 1
('erad', -1) 1
('eras', -1) 1
('erod', -1) 1
('eros', -1) 1
('err', -2) 1
('errant', -1) 1
('errat', -2) 2
('erron', -2) 3
('error', -1) 2
('erudit', 2) 1
('escapad', -1) 1
('eschew', -2) 1
('esoter', -1) 1
('essenti', 1) 1
('especi', 2) 1
('esteem', 2) 2
('estrang', -2) 1
('establish', 1) 1
('etern', -1) 1
('etern', 2) 2
('ethic', 2) 1
('eulog', 2) 1
('euphoria', 2) 1
('euphor', 2) 2
('evalu', 0) 3
('evad', -1) 1
('evas', -1) 2
('even', 1) 1
('evenli', 1) 1
('event', 1) 1
('everlast', 2) 1
('evid', 1) 1
('evid', 2) 1
('evil', -2) 4
('evildo', -2) 1
('eviscer', -2) 1
('evoc', 2) 1
('exacerb', -2) 1
('exact', 0) 1
('exact', -1) 1
('exactli', 0) 1
('exagger', -2) 3
('exalt', 2) 5
('exaltedli', 2) 1
('exaltingli', 2) 1
('exasper', -2) 3
('exasperatingli', -2) 1
('exce', 2) 1
('exceed', 2) 1
('exceedingli', 2) 1
('excel', 2) 5
('except', 2) 1
('exception', 2) 1
('excess', -2) 2
('excit', 1) 1
('excit', 2) 3
('excitedli', 2) 1
('excited', 2) 1
('excitingli', 2) 1
('exclaim', -2) 1
('exclud', -1) 1
('exclus', -1) 1
('exclus', 1) 1
('exclus', 0) 1
('excori', -2) 1
('excruci', -2) 1
('excruciatingli', -2) 1
('excus', 2) 2
('excus', -1) 4
('excus', 1) 1
('execr', -2) 1
('exemplar', 2) 1
('exemplari', 2) 1
('exhaust', -1) 2
('exhaust', 1) 2
('exhilar', 2) 3
('exhilaratingli', 2) 1
('exhort', -2) 1
('exil', -1) 1
('exoner', 2) 1
('exorbit', -2) 1
('exorbitant', -2) 1
('exorbitantli', -2) 1
('expans', 2) 1
('expect', 0) 2
('expedi', -1) 3
('expel', -1) 1
('expens', -1) 2
('experienc', 1) 1
('expert', 1) 1
('expertli', 2) 1
('expir', -2) 1
('explicit', 2) 1
('explicitli', 2) 1
('explod', -1) 1
('exploit', -2) 3
('expos', -1) 2
('explos', -1) 1
('expound', 0) 1
('express', 0) 4
('express', 1) 1
('expropri', -1) 4
('expuls', -1) 1
('expung', -2) 1
('exquisit', 2) 2
('extempor', 0) 1
('extens', 0) 2
('extermin', -2) 2
('extinguish', -1) 1
('extol', 2) 2
('extort', -1) 1
('extort', -2) 1
('extran', -1) 1
('extraordinarili', 2) 1
('extraordinari', 2) 1
('extravag', -2) 2
('extravagantli', -2) 1
('extrem', -1) 3
('extrem', -2) 2
('extremist', -1) 3
('exuber', 2) 2
('exuberantli', 2) 1
('exult', 2) 2
('exultingli', 2) 1
('eyebrow', 0) 2
('fabric', -1) 1
('fabric', -2) 1
('fabul', 2) 2
('faceti', -2) 2
('facilit', 1) 1
('fact', 0) 2
('factual', 0) 1
('fade', -1) 1
('fail', -1) 1
('fail', -2) 1
('failur', -1) 4
('faint', -1) 1
('faintheart', -2) 1
('fair', 1) 4
('fairli', 1) 1
('faith', 2) 5
('faithfulli', 2) 1
('faithless', -2) 1
('fake', -2) 1
('fall', -1) 1
('fallaci', -2) 6
('fallout', -2) 1
('fals', -2) 3
('falsehood', -2) 1
('falsifi', -2) 1
('falter', -2) 1
('fame', 1) 1
('familiar', 0) 2
('fame', 2) 2
('famin', -2) 1
('famish', -2) 1
('famou', 1) 1
('famous', 2) 1
('fanat', -2) 4
('fanatic', -2) 1
('fanci', -2) 1
('fanci', 2) 2
('fanfar', 2) 2
('fantast', 2) 2
('fantasi', 2) 2
('far-fetch', -2) 1
('far-reach', 0) 1
('farfetch', -2) 1
('farc', -2) 1
('farcic', -2) 2
('farcical-yet-provoc', -2) 1
('farsight', 1) 1
('fascin', 2) 3
('fascinatingli', 2) 1
('fascism', -2) 2
('fascist', -2) 1
('fashion', 2) 2
('fast', 0) 1
('fast-grow', 1) 1
('fast-pac', 1) 1
('fastest-grow', 1) 1
('fastidi', -2) 2
('fastuou', -2) 1
('fat', -1) 1
('fatal', -1) 2
('fatalist', -2) 2
('fate', -2) 1
('fatefulli', -2) 1
('fathom', 1) 1
('fathomless', -2) 1
('fatigu', -1) 1
('fatti', -1) 1
('fatuiti', -2) 1
('fatuou', -2) 1
('fatuous', -2) 1
('fault', -2) 1
('faulti', -1) 1
('favor', 1) 3
('favor', 2) 3
('favorit', 2) 1
('fawn', 0) 1
('fawningli', -2) 1
('favour', 2) 1
('faze', -1) 1
('fear', -2) 5
('fearfulli', -2) 1
('fearless', 2) 1
('fearlessli', 2) 1
('fearsom', -2) 1
('feasibl', 1) 2
('feat', 1) 1
('featli', 2) 1
('feckless', -2) 1
('feebl', -1) 2
('feeblemind', -2) 1
('feel', 0) 7
('felt', 0) 1
('feign', -1) 1
('feint', -1) 1
('feisti', 2) 2
('felicit', 2) 2
('felic', 2) 1
('fell', -2) 1
('felon', -1) 1
('feloni', -1) 1
('feroci', -2) 2
('feroc', -2) 1
('fertil', 1) 2
('fervent', 2) 2
('fervid', 2) 1
('fervidli', 2) 1
('fervor', 2) 1
('feverish', -1) 1
('festiv', 2) 1
('fetid', -2) 1
('fever', -1) 1
('fiasco', -2) 1
('fiat', -1) 2
('fib', -2) 2
('fibber', -2) 1
('fickl', -2) 1
('fiction', -1) 3
('fictiti', -2) 1
('fidel', 2) 1
('fidget', -2) 1
('fidgeti', -2) 1
('fiend', -2) 1
('fiendish', -2) 1
('fierc', -1) 1
('fieri', 1) 1
('fight', -1) 2
('figurehead', -1) 2
('filth', -2) 1
('filthi', -2) 1
('finagl', -1) 1
('final', 0) 1
('fine', 1) 1
('fine', -1) 1
('fine', 2) 1
('firm', 0) 2
('firmli', 0) 1
('first-class', 1) 1
('first-rat', 2) 1
('fissur', -1) 2
('fist', -1) 1
('fit', 2) 2
('fixer', 0) 2
('flabbergast', -2) 2
('flag', -1) 1
('flagrant', -2) 1
('flagrantli', -2) 1
('flair', 1) 1
('flak', -2) 2
('flake', -1) 1
('flakei', -1) 1
('flaki', -1) 1
('flame', 1) 2
('flash', -1) 2
('flashi', -1) 1
('flat-out', -2) 1
('flatter', 2) 2
('flatteringli', 2) 1
('flaunt', -2) 1
('flaw', -1) 5
('flawless', 2) 1
('flawlessli', 2) 1
('fleer', -2) 1
('fleet', -1) 1
('flexibl', 2) 1
('flighti', -2) 1
('flimflam', -2) 1
('flimsi', -1) 1
('flirt', -2) 1
('flirti', -2) 1
('floor', 0) 1
('floor', -2) 1
('flounder', -2) 2
('flourish', 2) 2
('flout', -2) 1
('fluent', 1) 1
('fluster', -1) 1
('foe', -2) 1
('fond', 2) 2
('fondli', 2) 1
('fool', -2) 1
('foolhardi', -2) 1
('foolish', -2) 2
('foolishli', -2) 1
('foolproof', 1) 1
('forbid', -2) 1
('forbidden', -2) 1
('forbid', -1) 2
('forc', -1) 2
('forebod', -2) 1
('forebodingli', -2) 1
('foremost', 2) 1
('forse', 0) 1
('foresight', 2) 1
('foretel', 0) 1
('forfeit', -1) 1
('forgav', 2) 1
('forg', -1) 1
('forget', -2) 3
('forgetfulli', -2) 1
('forgiv', 2) 3
('forgiven', 2) 1
('forgivingli', 2) 1
('forlorn', -2) 1
('forlornli', -2) 1
('formid', -2) 1
('forsak', -2) 1
('forsaken', -2) 1
('forswear', -2) 1
('forthright', 0) 1
('fortitud', 2) 1
('fortress', 0) 2
('fortuit', 2) 2
('fortun', 1) 1
('fortun', 2) 4
('foul', -2) 3
('foul', -1) 1
('foulli', -2) 1
('fractiou', -2) 1
('fractious', -2) 1
('fractur', -1) 2
('fragil', -1) 2
('fragment', -1) 1
('fragrant', 2) 1
('frail', -1) 1
('frank', 2) 1
('frankli', 0) 1
('frantic', -2) 2
('franticli', -2) 1
('fratern', -2) 1
('fraud', -1) 2
('fraudul', -1) 1
('fraught', -2) 2
('freak', -2) 2
('freakish', -2) 3
('freakishli', -2) 1
('frazzl', -2) 3
('free', 1) 1
('freedom', 1) 4
('frenet', -2) 2
('frenzi', -2) 2
('frequent', 0) 1
('fresh', 1) 1
('fret', -2) 2
('friction', -2) 4
('friend', 1) 4
('friendli', 2) 3
('friendship', 1) 2
('friggin', -2) 1
('fright', -2) 3
('frighten', -2) 2
('frighteningli', -2) 2
('frightfulli', -2) 1
('frigid', -1) 1
('frivol', -2) 1
('frolic', 2) 1
('frown', -2) 2
('frozen', -1) 1
('fruit', 1) 1
('fruitless', -2) 1
('fruitlessli', -2) 1
('fumbl', -1) 1
('fun', -2) 1
('frustrat', -2) 5
('frustratingli', -2) 1
('fudg', -2) 3
('fugit', -1) 1
('fulfil', 1) 2
('full', 0) 1
('fulli', 0) 1
('full-blown', -1) 1
('full-fledg', 1) 1
('full-scal', 0) 1
('fulmin', -2) 1
('fume', -2) 1
('fun', 2) 1
('function', 1) 1
('fundament', 0) 2
('fundament', -1) 2
('fund', 0) 1
('funni', 2) 2
('furiou', -2) 1
('furious', -2) 1
('furor', -2) 1
('further', 0) 1
('furthermor', 0) 1
('furi', -2) 1
('fuss', -2) 3
('fustig', -2) 1
('fussi', -2) 1
('fusti', -2) 1
('futil', -2) 3
('fuzzi', -1) 1
('gabbl', -2) 1
('gaff', -2) 2
('gaieti', 2) 1
('gaili', 2) 1
('gain', 1) 2
('gain', 2) 1
('gainfulli', 2) 1
('gainsai', -2) 1
('gainsay', -2) 1
('gaga', -2) 1
('gaggl', -2) 1
('gall', -2) 2
('gallant', 2) 1
('gallantli', 2) 1
('gallingli', -2) 1
('galor', 2) 1
('galvan', 0) 1
('gambl', -1) 2
('game', -1) 1
('gape', -2) 1
('garbag', -1) 2
('garish', -2) 1
('gasp', -2) 2
('gauch', -2) 1
('gaudi', -2) 1
('gawk', -2) 1
('gawki', -2) 1
('geezer', -2) 1
('gem', 1) 4
('generos', 2) 1
('gener', 2) 2
('genial', 1) 1
('geniu', 2) 1
('genocid', -2) 2
('gentl', 1) 1
('genuin', 1) 1
('german', 1) 1
('gestur', 0) 2
('get-rich', -2) 2
('ghastli', -2) 1
('ghetto', -1) 1
('giant', 0) 4
('gibber', -2) 1
('gibberish', -2) 1
('gibe', -2) 1
('giddi', 2) 1
('gift', 2) 1
('gigant', 0) 1
('glad', 2) 2
('gladden', 2) 1
('gladli', 2) 1
('glamor', 2) 1
('glare', -2) 3
('glaringli', -2) 1
('glean', 0) 1
('glee', 2) 1
('gleeful', 2) 1
('gleefulli', 2) 1
('glib', -2) 1
('glibli', -2) 1
('glimmer', 2) 4
('glisten', 2) 3
('glitch', -1) 1
('glitter', 2) 2
('gloat', 0) 1
('gloatingli', -2) 1
('gloom', -2) 1
('gloomi', -2) 1
('glorifi', 2) 1
('gloriou', 2) 1
('glorious', 2) 1
('glori', 2) 2
('gloss', -2) 1
('glossi', 2) 1
('glow', 2) 2
('glower', -2) 1
('glowingli', 2) 1
('glum', -2) 1
('glut', -1) 1
('gnaw', -1) 1
('go-ahead', 1) 2
('goad', -2) 2
('god-aw', -2) 1
('god-given', 2) 1
('goddam', -2) 1
('goddamn', -2) 1
('godlik', 2) 1
('gold', 1) 1
('golden', 1) 1
('good', 1) 1
('goodli', 1) 1
('good', 2) 1
('goodwil', 2) 2
('goof', -2) 2
('gorgeou', 2) 1
('gorgeous', 2) 1
('gossip', -2) 3
('grace', 2) 2
('gracefulli', 2) 1
('graceless', -2) 1
('gracelessli', -2) 1
('graciou', 2) 1
('gracious', 2) 2
('graft', -1) 1
('grail', 1) 2
('grand', 1) 1
('grandeur', 2) 1
('grandios', -2) 1
('grappl', -1) 1
('grate', -2) 2
('grate', 2) 2
('gratefulli', 2) 1
('gratif', 2) 1
('gratifi', 2) 2
('gratifyingli', 2) 1
('gratitud', 2) 2
('gratuit', -2) 3
('grave', -2) 2
('great', 2) 2
('greatest', 2) 1
('greatli', 0) 1
('greed', -2) 1
('greedi', -2) 1
('greet', 2) 1
('grief', -2) 1
('grievanc', -2) 3
('griev', -2) 2
('grievou', -2) 1
('grievous', -2) 1
('grill', -1) 1
('grim', -2) 1
('grimac', -2) 1
('grin', 2) 1
('grind', -2) 2
('gripe', -2) 2
('grisli', -2) 1
('grit', 2) 2
('gritti', -1) 1
('groov', 1) 1
('gross', -1) 1
('grossli', -2) 1
('grotesqu', -2) 1
('grouch', -2) 1
('grouchi', -2) 1
('groundbreak', 2) 2
('groundless', -2) 1
('grous', -2) 1
('grow', 0) 1
('growl', -2) 1
('grudg', -2) 4
('grudgingli', -2) 1
('gruesom', -2) 2
('gruff', -2) 1
('grumbl', -2) 1
('guarante', 1) 2
('guardian', 1) 1
('guidanc', 1) 2
('guil', -2) 1
('guilt', -2) 1
('guiltless', 2) 1
('guilti', -1) 1
('guiltili', -2) 1
('gullibl', -2) 1
('gush', 1) 1
('gumption', 2) 1
('gusto', 2) 1
('gutsi', 2) 1
('haggard', -2) 1
('haggl', -2) 1
('hail', 2) 1
('halcyon', 2) 1
('hale', 2) 1
('halfheart', -2) 1
('halfheartedli', -2) 1
('halfwai', 0) 2
('hallow', 2) 1
('hallucin', -2) 2
('halt', 0) 1
('hamper', -2) 1
('hamstr', -2) 1
('hamstrung', -2) 1
('handicap', -1) 1
('handili', 2) 1
('handsom', 2) 1
('handi', 2) 1
('hanker', 2) 1
('hapless', -2) 1
('haphazard', -1) 1
('happili', 2) 1
('happi', 2) 2
('harangu', -2) 1
('harass', -1) 1
('harass', -2) 2
('harbor', -1) 4
('hard', -1) 1
('hard-hit', -1) 1
('hard-lin', -2) 2
('hard-work', 1) 1
('hardbal', -2) 2
('harden', -1) 2
('hardhead', -2) 1
('hardheart', -2) 1
('hardier', 2) 2
('hardlin', -1) 3
('hardli', -2) 1
('hardship', -2) 3
('hardi', 1) 1
('harm', -2) 5
('harmless', 2) 1
('harmoni', 2) 4
('harmon', 2) 1
('harpi', -2) 1
('harridan', -2) 1
('harri', -2) 1
('harrow', -2) 1
('harsh', -2) 1
('harshli', -2) 1
('hassl', -2) 1
('hast', -2) 2
('hasti', -2) 1
('hasti', -1) 1
('hate', -2) 3
('hater', -2) 1
('hatefulli', -2) 1
('haughtili', -2) 1
('haughti', -2) 1
('hatr', -2) 1
('haunt', -1) 1
('haunt', -2) 1
('haven', 2) 1
('havoc', -2) 1
('hawkish', -2) 2
('hazard', -1) 3
('hazi', -1) 1
('headach', -1) 3
('headwai', 1) 1
('headi', 2) 1
('heal', 1) 1
('health', 2) 1
('healthi', 1) 2
('heart', 1) 1
('heartbreak', -2) 3
('heartbreakingli', -2) 1
('hearten', 2) 2
('heartfelt', 2) 1
('heartili', 2) 1
('heartless', -2) 1
('heartrend', -2) 1
('heartwarm', 2) 1
('heathen', -2) 2
('heaven', 1) 1
('heavenli', 2) 1
('heavili', -2) 1
('heavy-duti', 0) 1
('heavy-hand', -2) 1
('heavyheart', -2) 1
('heck', -2) 2
('heckl', -2) 1
('hectic', -1) 1
('hedg', -2) 1
('hedonist', -2) 1
('heedless', -2) 1
('hefti', 0) 1
('hegemon', -1) 2
('hegemonist', -2) 1
('hegemoni', -2) 1
('hegemoni', -1) 2
('heinou', -2) 1
('hell', -2) 1
('hell-bent', -2) 1
('hellion', -2) 1
('help', 1) 4
('helpless', -1) 2
('helplessli', -1) 1
('herald', 2) 1
('heresi', -2) 1
('heret', -2) 2
('hero', 2) 2
('heroic', 2) 3
('heroin', 2) 1
('heroiz', 2) 1
('hesit', -2) 1
('hideou', -2) 1
('hideous', -2) 2
('high', 0) 1
('high-pow', 0) 1
('high-qual', 1) 1
('highlight', 2) 2
('hilari', 2) 3
('hilar', 2) 1
('hinder', -2) 1
('hindranc', -2) 1
('histor', 1) 1
('hm', 0) 1
('hmm', 0) 1
('hoard', -2) 1
('hoax', -2) 1
('hobbl', -1) 1
('hole', -1) 1
('hollow', -2) 1
('holi', 1) 1
('homag', 2) 1
('honest', 2) 1
('honest', 1) 1
('honestli', 2) 1
('honesti', 2) 2
('honeymoon', 1) 1
('honor', 1) 2
('honor', 2) 2
('hoodwink', -2) 1
('hope', 2) 7
('hopefulli', 2) 1
('hopeless', -2) 2
('hopelessli', -2) 1
('hord', -1) 1
('horrend', -2) 2
('horribl', -2) 3
('horrid', -2) 1
('horrif', -2) 2
('horrifi', -2) 3
('horrifyingli', -2) 1
('horror', -2) 2
('hospit', 2) 1
('hostag', -1) 1
('hostil', -1) 4
('hostil', -2) 2
('hot', 1) 1
('hothead', -2) 2
('hotb', -2) 2
('hothous', -1) 2
('howev', 0) 1
('hubri', -2) 1
('huckster', -2) 1
('hug', 2) 2
('huge', 0) 1
('human', 2) 2
('humanist', 1) 2
('human', 1) 1
('humankind', 2) 1
('humbl', 2) 1
('humbl', -2) 1
('humili', -2) 3
('humil', 2) 1
('humor', 2) 3
('humour', 2) 3
('hunger', -2) 1
('hungri', -1) 1
('hurt', -1) 3
('hustler', -1) 1
('hypnot', 0) 1
('hypocrisi', -2) 1
('hypocrit', -2) 4
('hysteria', -2) 1
('hyster', -2) 4
('ici', -1) 1
('idea', 0) 2
('ideal', 2) 4
('ideal', 1) 1
('idealist', 1) 1
('idioci', -2) 2
('idiot', -2) 4
('idl', -1) 1
('idol', 2) 4
('idyl', 2) 1
('ignit', 0) 1
('ignobl', -2) 1
('ignomini', -2) 3
('ignor', -1) 1
('ignor', -2) 4
('ill', -1) 3
('ill-advis', -2) 1
('ill-conceiv', -2) 1
('ill-fat', -2) 1
('ill-favor', -2) 1
('ill-mann', -2) 1
('ill-natur', -2) 1
('ill-sort', -2) 1
('ill-temp', -2) 1
('ill-treat', -2) 3
('ill-usag', -2) 1
('ill-us', -2) 1
('illeg', -1) 2
('illegitim', -1) 1
('illicit', -1) 1
('illiquid', -1) 1
('illiter', -1) 1
('illog', -2) 3
('illumin', 2) 3
('illuminati', 2) 2
('illus', -2) 4
('illusori', -2) 1
('illustri', 2) 1
('imaginari', -2) 1
('imagin', 0) 3
('imagin', 2) 1
('imbal', -2) 2
('imbecil', -2) 1
('imbroglio', -2) 1
('immacul', 2) 2
('immateri', -2) 1
('immatur', -1) 1
('immedi', 0) 2
('immens', 0) 3
('immensur', 0) 1
('immin', -2) 3
('immobil', -1) 1
('immoder', -2) 2
('immodest', -2) 1
('immor', -2) 3
('immov', -2) 1
('immun', 0) 1
('impair', -2) 2
('imparti', 1) 3
('impass', -2) 1
('impass', 2) 1
('impass', -1) 1
('impati', -2) 3
('impeach', -2) 1
('impecc', 2) 2
('imped', -2) 2
('impedi', -2) 1
('impel', 2) 1
('impend', -2) 2
('impenit', -2) 1
('imper', 0) 2
('imperfect', -1) 1
('imperfectli', -1) 1
('imperi', 1) 1
('imperialist', -2) 1
('imperil', -2) 1
('imperi', -2) 2
('impermiss', -1) 1
('imperson', -1) 1
('impertin', -2) 1
('imperturb', 2) 1
('impervi', 2) 1
('impetu', -2) 2
('impetu', 1) 1
('impieti', -2) 1
('imping', -2) 1
('impiou', -2) 1
('implac', -2) 1
('implaus', -2) 2
('implic', -1) 3
('implicit', 0) 1
('implod', -2) 1
('implor', 0) 2
('imploringli', 0) 1
('impli', 0) 1
('impolit', -2) 3
('import', 1) 2
('importantli', 1) 1
('importun', -2) 2
('impos', -2) 3
('impos', -1) 2
('imposit', -2) 2
('imposs', -1) 2
('impossibl', -1) 1
('impot', -2) 2
('impoverish', -1) 2
('impract', -2) 2
('imprec', -2) 1
('imprecis', -1) 3
('impregn', 2) 1
('impress', 1) 5
('impress', 2) 3
('imprison', -1) 2
('improb', -2) 3
('improp', -2) 1
('improperli', -2) 1
('improprieti', -2) 1
('improv', 1) 4
('improvis', 2) 1
('imprud', -2) 2
('impud', -2) 3
('impugn', -2) 1
('impuls', -2) 2
('impun', -1) 2
('impur', -2) 2
('inabl', -1) 2
('inaccess', -1) 1
('inaccuraci', -1) 2
('inaccur', -2) 2
('inact', -1) 2
('inadequaci', -1) 1
('inadequ', -1) 2
('inadver', -1) 2
('inadvis', -1) 2
('inalien', 1) 1
('inan', -2) 2
('inappropri', -2) 2
('inapt', -2) 1
('inaptitud', -2) 1
('inargu', 0) 2
('inarticul', -2) 1
('inattent', -2) 1
('incap', -2) 2
('incauti', -2) 1
('incendiari', -2) 1
('incens', -1) 1
('incess', -2) 1
('incessantli', -2) 1
('incis', 2) 3
('incit', -1) 3
('incivil', -2) 1
('inclement', -1) 1
('inclin', 2) 4
('inclus', 1) 1
('incogniz', -2) 1
('incoher', -2) 3
('incommensur', -2) 1
('incompar', -1) 2
('incompat', -1) 3
('incompet', -2) 3
('incomplet', -1) 1
('incompli', -1) 1
('incomprehens', -2) 2
('inconceiv', -2) 2
('inconclus', -1) 1
('incongru', -2) 2
('inconsequ', -2) 2
('inconsequenti', -2) 2
('inconsider', -2) 2
('inconsist', -2) 3
('inconsist', -1) 2
('inconsol', -2) 2
('inconst', -2) 1
('incontest', 2) 1
('incontrovert', 2) 1
('inconveni', -2) 4
('incorrect', -1) 1
('incorrectli', -2) 1
('incorrig', -2) 2
('incorrupt', 2) 1
('increas', 0) 1
('increasingli', 0) 1
('incred', 2) 2
('incredul', -2) 2
('inculc', -2) 1
('indebt', 1) 1
('indec', -2) 3
('indecis', -2) 3
('indecorum', -2) 1
('inde', 0) 1
('indefatig', 2) 1
('indefens', -2) 2
('indefinit', -1) 2
('indel', 2) 2
('indel', -2) 1
('independ', 1) 3
('indescrib', 2) 2
('indestruct', 2) 1
('indetermin', -1) 3
('indic', 0) 4
('indiffer', -2) 2
('indig', -1) 1
('indign', -2) 4
('indignantli', -2) 1
('indirect', 0) 1
('indiscern', -1) 1
('indiscreet', -2) 2
('indiscreetli', -2) 1
('indiscret', -2) 1
('indiscrimin', -2) 3
('indispens', 2) 2
('indispos', -2) 1
('indisput', 2) 1
('indistinct', -1) 2
('individu', 1) 1
('indoctrin', -2) 3
('indol', -2) 1
('indomit', 2) 2
('indubit', 2) 2
('indulg', -2) 1
('indulg', 2) 2
('industri', 1) 1
('ineffect', -1) 3
('ineffectu', -1) 3
('inefficaci', -2) 3
('ineffici', -1) 3
('inelig', -1) 1
('ineleg', -2) 2
('ineloqu', -2) 2
('inept', -2) 1
('ineptitud', -2) 2
('ineptli', -2) 1
('inequ', -1) 2
('inequ', -2) 4
('inequit', -2) 2
('inertia', -1) 2
('inescap', -2) 2
('inessenti', -2) 1
('inestim', 2) 2
('inevit', -2) 3
('inexact', -1) 1
('inexcus', -2) 2
